id,last_scraped,days,host_since,country,room_type,bathrooms,bedrooms,price,number_of_reviews,review_scores_cleanliness,review_scores_location,review_scores_value,instant_bookable,Sydney
4358889,42829,993,41836,Australia,Private room,2,1,69,10,7,10,8,f,1
16679670,42829,797,42032,Australia,Entire home/apt,1,1,109,6,9,10,9,t,1
3900144,42829,1775,41054,Australia,Entire home/apt,1,,210,47,9,10,9,f,1
17597175,42829,525,42304,Australia,Private room,2,1,55,1,,,,f,1
14844666,42829,1721,41108,Australia,Private room,1,1,138,26,10,10,10,f,1
9601784,42829,501,42328,Australia,Private room,1,1,80,79,10,9,9,f,1
16548631,42829,629,42200,Australia,Private room,1.5,1,56,1,10,10,10,f,1
10126101,42829,469,42360,Australia,Entire home/apt,1,0,128,26,8,10,9,f,1
9282628,42829,1413,41416,Australia,Private room,1,1,150,0,,,,f,1
12682014,42829,966,41863,Australia,Private room,1,1,48,5,8,9,10,f,1
6914854,42829,655,42174,Australia,Private room,1,1,75,34,10,10,10,f,1
10581689,42829,1728,41101,Australia,Private room,1,1,121,15,10,10,10,f,1
16089901,42829,693,42136,Australia,Private room,1,1,69,0,,,,f,1
6454611,42830,1582,41248,Australia,Entire home/apt,1,1,167,1,4,10,8,f,1
9667405,42829,1457,41372,Australia,Entire home/apt,1,1,160,16,9,9,8,f,1
8373169,42830,2130,40700,Australia,Entire home/apt,2,3,200,1,10,10,10,f,1
3769178,42829,1450,41379,Australia,Entire home/apt,2,3,160,4,8,9,9,f,1
5022943,42829,814,42015,Australia,Entire home/apt,1,1,155,8,10,10,10,f,1
16360677,42829,921,41908,Australia,Entire home/apt,2,3,554,9,10,10,10,f,1
14491328,42829,236,42593,Australia,Entire home/apt,2,2,245,27,8,9,8,f,1
17999084,42829,488,42341,Australia,Entire home/apt,1,1,150,0,,,,f,1
10191753,42829,1581,41248,Australia,Entire home/apt,1,1,161,1,10,10,10,f,1
11102500,42829,2120,40709,Australia,Entire home/apt,1,1,176,3,10,10,10,f,1
13363100,42829,1110,41719,Australia,Private room,1.5,1,90,2,9,10,9,f,1
14841590,42829,608,42221,Australia,Entire home/apt,1,1,125,6,9,8,10,f,1
7570343,42829,1218,41611,Australia,Entire home/apt,1,1,201,7,9,10,10,f,1
10484700,42829,1202,41627,Australia,Private room,3,1,55,1,10,10,10,f,1
14189498,42829,252,42577,Australia,Shared room,8,1,45,16,7,10,9,f,1
9995212,42829,1203,41626,Australia,Entire home/apt,1,1,281,0,,,,f,1
10396496,42829,461,42368,Australia,Private room,1,1,59,10,9,9,9,f,1
13365572,42830,2122,40708,Australia,Private room,1,1,141,0,,,,f,1
4883406,42829,42829,,Australia,Entire home/apt,1,2,197,105,10,10,9,t,1
7590691,42830,708,42122,Australia,Entire home/apt,1,0,91,24,10,10,10,f,1
17003445,42830,70,42760,Australia,Entire home/apt,1,1,100,1,10,10,10,f,1
15693563,42829,407,42422,Australia,Entire home/apt,1,2,450,3,9,10,8,f,1
17002280,42830,65,42765,Australia,Private room,1,1,75,1,10,10,10,t,1
14841612,42829,272,42557,Australia,Entire home/apt,2,2,311,23,10,10,10,t,1
17854983,42830,1249,41581,Australia,Shared room,1.5,1,35,0,,,,f,1
10057497,42829,1381,41448,Australia,Entire home/apt,1,1,130,10,10,10,10,f,1
15136320,42830,766,42064,Australia,Entire home/apt,1,2,399,1,2,10,10,f,1
5014795,42829,1974,40855,Australia,Entire home/apt,1,2,180,12,10,9,9,f,1
7439629,42829,1284,41545,Australia,Entire home/apt,1,1,140,11,9,9,9,f,1
12027151,42829,817,42012,Australia,Private room,1,1,60,3,5,9,9,f,1
4093513,42830,937,41893,Australia,Private room,2,1,60,0,,,,f,1
10254115,42829,462,42367,Australia,Shared room,2,1,90,1,2,2,2,f,1
15500580,42829,2043,40786,Australia,Private room,1,1,119,12,9,9,9,f,1
11568438,42829,913,41916,Australia,Entire home/apt,1,2,260,4,8,10,8,f,1
17466680,42829,789,42040,Australia,Entire home/apt,1,1,169,0,,,,f,1
17466682,42829,58,42771,Australia,Private room,2,2,60,0,,,,f,1
1341183,42829,1370,41459,Australia,Private room,1.5,1,90,220,9,10,9,f,1
11190498,42829,1737,41092,Australia,Entire home/apt,1,2,195,4,10,10,10,f,1
15566175,42829,253,42576,Australia,Entire home/apt,1,0,111,6,10,10,10,t,1
4106027,42830,935,41895,Australia,Entire home/apt,2,2,300,56,10,10,10,f,1
14283303,42830,260,42570,Australia,Entire home/apt,1,1,219,1,10,10,10,f,1
13006635,42829,327,42502,Australia,Entire home/apt,0,0,45,33,,,,f,1
10257790,42829,461,42368,Australia,Entire home/apt,1,1,300,0,,,,f,1
10061148,42829,473,42356,Australia,Entire home/apt,1,2,208,91,9,10,9,t,1
4157766,42830,1801,41029,Australia,Private room,1,1,85,158,9,10,9,f,1
16221618,42829,122,42707,Australia,Entire home/apt,1,2,250,0,,,,t,1
13993389,42829,265,42564,Australia,Private room,2,1,52,0,,,,f,1
17466827,42829,210,42619,Australia,Entire home/apt,1,0,107,3,9,10,10,f,1
11568582,42829,790,42039,Australia,Entire home/apt,1,1,168,45,,,,f,1
6418766,42830,690,42140,Australia,Private room,1,1,45,0,,,,f,1
10847725,42829,508,42321,Australia,Entire home/apt,1,0,90,4,5,9,8,f,1
16580060,42830,94,42736,Australia,Private room,1,1,60,1,8,10,10,t,1
17466877,42829,1069,41760,Australia,Entire home/apt,1,1,250,1,10,10,10,f,1
8619544,42829,1568,41261,Australia,Entire home/apt,2,2,495,0,,,,f,1
5408282,42829,42829,,Australia,Entire home/apt,1,0,72,0,,,,f,1
12617234,42829,647,42182,Australia,Entire home/apt,1,1,189,4,10,10,10,f,1
17690981,42830,23,42807,Australia,Private room,1.5,1,100,1,10,10,10,t,1
14714413,42829,358,42471,Australia,Entire home/apt,3,2,1500,0,,,,f,1
14030431,42829,1095,41734,Australia,Entire home/apt,1,1,250,2,10,10,10,f,1
17503841,42829,1004,41825,Australia,Private room,1,1,75,3,8,9,9,f,1
7207522,42830,1273,41557,Australia,Private room,1,1,75,53,10,10,10,f,1
9960981,42829,1327,41502,Australia,Private room,1,1,250,0,,,,t,1
15500904,42829,216,42613,Australia,Entire home/apt,2,2,186,11,10,10,10,t,1
3507854,42829,1004,41825,Australia,Private room,1,1,69,4,8,9,8,f,1
4425364,42829,1333,41496,Australia,Private room,1,1,60,22,10,10,10,f,1
9078409,42829,1070,41759,Australia,Entire home/apt,1,0,145,21,10,10,10,f,1
9411053,42829,42829,,Australia,Entire home/apt,2,3,400,40,9,10,10,f,1
13534892,42829,42829,,Australia,Private room,1,1,180,0,,,,f,1
16742229,42829,123,42706,Australia,Private room,2,1,135,0,,,,t,1
16302366,42829,42829,,Australia,Entire home/apt,1,1,130,4,10,10,10,f,1
9336684,42829,693,42136,Australia,Entire home/apt,1,0,90,5,6,8,8,f,1
4776730,42829,848,41981,Australia,Entire home/apt,2,3,184,0,,,,f,1
9238198,42830,520,42310,Australia,Private room,1.5,1,64,2,9,10,10,f,1
12547970,42830,497,42333,Australia,Private room,1,1,75,12,10,10,10,f,1
14972827,42829,1941,40888,Australia,Entire home/apt,1,1,229,14,9,9,8,t,1
13334215,42830,307,42523,Australia,Entire home/apt,1,2,120,4,10,10,10,f,1
9139918,42830,543,42287,Australia,Entire home/apt,1,3,200,0,,,,f,1
15660755,42830,939,41891,Australia,Private room,1,1,75,6,8,10,10,t,1
16381654,42830,680,42150,Australia,Private room,1.5,1,60,2,9,10,10,f,1
16873394,42829,856,41973,Australia,Private room,1,1,80,8,10,10,10,f,1
7607203,42830,1449,41381,Australia,Entire home/apt,1,1,200,0,,,,f,1
15369153,42829,959,41870,Australia,Private room,1,1,91,0,,,,f,1
12042406,42829,384,42445,Australia,Private room,1.5,1,80,2,10,9,10,f,1
12692174,42829,355,42474,Australia,Private room,1,1,70,5,9,10,8,f,1
4767777,42829,849,41980,Australia,Private room,1,1,116,0,,,,f,1
5166499,42829,853,41976,Australia,Entire home/apt,1,1,155,6,10,10,10,f,1
17449041,42829,1059,41770,Australia,Entire home/apt,2,2,230,0,,,,f,1
4691335,42829,970,41859,Australia,Entire home/apt,2,3,549,121,10,10,9,t,1
17630077,42829,341,42488,Australia,Entire home/apt,1.5,2,168,0,,,,t,1
11174937,42829,419,42410,Australia,Entire home/apt,1,0,76,1,6,10,8,f,1
10060839,42829,1090,41739,Australia,Entire home/apt,2,2,430,4,9,10,9,f,1
16221233,42829,1248,41581,Australia,Entire home/apt,1,2,300,2,6,8,8,t,1
15253684,42829,1155,41674,Australia,Entire home/apt,1,0,141,9,10,10,9,f,1
15959128,42829,141,42688,Australia,Entire home/apt,1,2,180,39,9,10,9,t,1
8947049,42829,535,42294,Australia,Private room,0,1,49,2,6,10,8,f,1
15107198,42829,956,41873,Australia,Private room,1,1,91,18,10,10,10,f,1
16418374,42829,1696,41133,Australia,Private room,1.5,1,160,0,,,,f,1
14321177,42829,696,42133,Australia,Private room,1,1,75,0,,,,f,1
11578282,42829,398,42431,Australia,Private room,1,1,91,25,10,10,10,t,1
17795592,42829,16,42813,Australia,Private room,1,1,120,1,8,10,10,f,1
7637525,42829,614,42215,Australia,Entire home/apt,1,1,60,1,6,6,6,t,1
7637225,42829,614,42215,Australia,Private room,1,1,100,0,,,,f,1
2000728,42829,1224,41605,Australia,Entire home/apt,5,2,600,0,,,,f,1
9996525,42829,477,42352,Australia,Entire home/apt,1,0,127,9,10,10,9,f,1
16419117,42829,611,42218,Australia,Private room,1,3,80,1,10,10,10,t,1
9497614,42829,504,42325,Australia,Entire home/apt,1,1,74,0,,,,f,1
9669025,42829,1505,41324,Australia,Entire home/apt,1.5,2,321,5,9,10,9,f,1
10914060,42829,1690,41139,Australia,Private room,2.5,1,78,0,,,,f,1
9865636,42829,1112,41717,Australia,Private room,1,1,85,1,10,10,10,f,1
17926587,42829,1905,40924,Australia,Private room,1,1,105,0,,,,t,1
16091106,42829,1239,41590,Australia,Entire home/apt,1,1,300,0,,,,f,1
3639689,42829,990,41839,Australia,Entire home/apt,1,1,235,82,10,10,10,f,1
3573929,42829,997,41832,Australia,Entire home/apt,1,1,187,1,10,8,10,f,1
17270809,42829,630,42199,Australia,Entire home/apt,1,2,198,0,,,,f,1
17336501,42829,77,42752,Australia,Entire home/apt,1,0,104,0,,,,f,1
15370614,42829,286,42543,Australia,Private room,1,1,105,36,10,10,10,t,1
15763953,42829,1185,41644,Australia,Entire home/apt,1,1,200,7,10,10,9,f,1
6785363,42829,1220,41609,Australia,Private room,1,1,75,0,,,,f,1
15764827,42829,155,42674,Australia,Private room,1,1,105,0,,,,f,1
5999550,42829,1047,41782,Australia,Private room,1.5,1,91,115,10,10,10,f,1
16419439,42829,196,42633,Australia,Entire home/apt,1,1,110,1,6,10,10,f,1
3312633,42829,1026,41803,Australia,Entire home/apt,1,0,91,1,10,10,10,f,1
4033554,42829,1002,41827,Australia,Entire home/apt,1,2,259,110,10,9,9,f,1
5933904,42829,728,42101,Australia,Entire home/apt,1,1,125,0,,,,t,1
11832417,42829,1805,41024,Australia,Entire home/apt,2,2,250,8,9,10,9,f,1
5933948,42829,728,42101,Australia,Entire home/apt,1,1,130,4,9,9,10,f,1
9079436,42829,1729,41100,Australia,Entire home/apt,1,1,180,12,10,10,10,f,1
17927190,42829,1064,41765,Australia,Entire home/apt,2,2,328,0,,,,f,1
16288794,42829,882,41947,Australia,Private room,1,1,64,2,9,10,9,f,1
15960997,42829,183,42646,Australia,Private room,2,1,120,10,10,10,10,t,1
13208906,42829,1581,41248,Australia,Entire home/apt,1,1,177,1,10,10,10,f,1
16812982,42829,236,42593,Australia,Entire home/apt,2,2,420,3,9,10,10,f,1
15961129,42829,764,42065,Australia,Entire home/apt,1,1,159,2,4,7,4,t,1
232782,42829,2051,40778,Australia,Entire home/apt,1,1,250,15,9,10,9,f,1
16813345,42829,1058,41771,Australia,Entire home/apt,1,1,110,3,10,10,10,f,1
17175171,42829,459,42370,Australia,Private room,1,1,141,4,10,10,10,f,1
14716315,42829,728,42101,Australia,Private room,1,1,250,5,10,10,10,f,1
15634732,42829,1088,41741,Australia,Private room,1,1,100,1,10,10,10,f,1
4034397,42829,943,41886,Australia,Entire home/apt,1,0,141,2,9,9,9,f,1
2919787,42829,1918,40911,Australia,Entire home/apt,1,1,139,140,10,10,10,f,1
2526860,42829,1167,41662,Australia,Private room,1,1,120,1,10,10,10,f,1
7311235,42829,727,42102,Australia,Private room,1,1,60,0,,,,f,1
15773121,42829,1777,41052,Australia,Entire home/apt,2,3,225,4,9,10,9,f,1
17797004,42829,15,42814,Australia,Entire home/apt,1,1,96,0,,,,f,1
11833868,42829,385,42444,Australia,Entire home/apt,1,2,349,25,9,10,10,t,1
6394000,42829,718,42111,Australia,Entire home/apt,1,1,91,0,,,,f,1
14653498,42829,456,42373,Australia,Private room,1,1,150,1,10,10,10,t,1
9998246,42829,477,42352,Australia,Entire home/apt,1,0,131,0,,,,f,1
560608,42829,1742,41087,Australia,Entire home/apt,1,1,91,10,9,8,9,f,1
9735882,42829,1422,41407,Australia,Private room,1,1,60,2,8,10,10,f,1
11704233,42829,391,42438,Australia,Private room,2,1,104,9,10,10,10,f,1
13537651,42829,331,42498,Australia,Private room,1,1,70,0,,,,t,1
9080994,42829,527,42302,Australia,Entire home/apt,1,0,91,27,10,10,10,t,1
11439833,42829,1346,41483,Australia,Entire home/apt,1,1,109,4,10,10,10,f,1
15044083,42829,509,42320,Australia,Private room,1.5,1,110,27,10,10,9,f,1
8360494,42829,931,41898,Australia,Entire home/apt,1,0,130,3,9,8,8,f,1
10194892,42829,464,42365,Australia,Entire home/apt,1,1,95,1,8,10,8,t,1
9552587,42829,1342,41487,Australia,Entire home/apt,1,1,200,1,10,10,10,f,1
17076422,42829,61,42768,Australia,Entire home/apt,2,1,250,0,,,,f,1
15044813,42829,208,42621,Australia,Private room,0,1,116,0,,,,f,1
11243924,42829,1370,41459,Australia,Entire home/apt,2,2,148,1,10,10,10,f,1
17535684,42829,1268,41561,Australia,Private room,1,,91,0,,,,f,1
16551896,42829,391,42438,Australia,Entire home/apt,2,3,194,13,9,10,9,t,1
13865368,42829,720,42109,Australia,Private room,1.5,1,68,6,9,10,10,f,1
16355750,42829,950,41879,Australia,Entire home/apt,2,2,200,5,10,10,10,f,1
12687280,42829,822,42007,Australia,Entire home/apt,1,1,160,5,10,10,10,f,1
7586506,42829,616,42213,Australia,Private room,1,1,130,89,9,10,9,f,1
16289772,42829,406,42423,Australia,Entire home/apt,2,2,349,0,,,,f,1
11899099,42829,909,41920,Australia,Entire home/apt,2,2,300,48,9,10,9,t,1
10392246,42829,1234,41595,Australia,Entire home/apt,1,1,145,0,,,,f,1
13144308,42829,769,42060,Australia,Entire home/apt,1,1,110,10,10,10,10,f,1
13210230,42829,905,41924,Australia,Private room,1,1,66,0,,,,f,1
16355108,42829,1064,41765,Australia,Entire home/apt,1,1,179,1,10,10,8,f,1
691570,42829,1685,41144,Australia,Entire home/apt,1,1,150,2,10,9,8,f,1
14454145,42829,1185,41644,Australia,Private room,1,1,91,14,10,9,10,f,1
5672994,42829,779,42050,Australia,Entire home/apt,1,2,191,14,9,10,9,f,1
9867300,42829,483,42346,Australia,Entire home/apt,2,2,210,1,10,10,8,f,1
3970969,42829,952,41877,Australia,Entire home/apt,2,3,575,0,,,,f,1
8431636,42829,2574,40255,Australia,Private room,1,1,99,5,10,10,10,f,1
15044681,42829,204,42625,Australia,Private room,1,1,92,7,10,10,10,t,1
17011425,42829,407,42422,Australia,Entire home/apt,1,1,125,12,10,10,10,t,1
13701976,42829,1297,41532,Australia,Entire home/apt,1.5,2,200,11,10,10,10,f,1
9868730,42829,483,42346,Australia,Private room,1,1,50,0,,,,f,1
10195817,42829,1581,41248,Australia,Entire home/apt,1,1,156,2,9,10,10,f,1
14718277,42829,1295,41534,Australia,Private room,1,1,75,2,8,10,9,f,1
6982327,42829,1099,41730,Australia,Entire home/apt,1,1,110,2,6,9,4,f,1
5281106,42829,1584,41245,Australia,Entire home/apt,1,1,349,0,,,,f,1
4297967,42829,943,41886,Australia,Entire home/apt,1,1,300,0,,,,f,1
14128140,42829,1650,41179,Australia,Entire home/apt,1,0,70,0,,,,f,1
6264152,42829,1581,41248,Australia,Entire home/apt,1,2,171,2,8,10,8,f,1
4526998,42829,1127,41702,Australia,Private room,2,1,60,3,10,9,9,f,1
5608922,42829,1263,41566,Australia,Entire home/apt,2,2,424,16,10,9,9,f,1
6853416,42829,659,42170,Australia,Entire home/apt,1,2,250,6,10,10,9,f,1
15635825,42829,623,42206,Australia,Entire home/apt,2,2,200,1,10,10,10,f,1
9868683,42829,1057,41772,Australia,Entire home/apt,2,2,240,0,,,,f,1
15439336,42829,1032,41797,Australia,Private room,1,1,110,6,9,10,9,t,1
6264334,42829,1581,41248,Australia,Entire home/apt,1,1,171,2,9,10,8,f,1
15536958,42829,586,42243,Australia,Shared room,1,1,32,4,10,10,10,t,1
16684435,42829,1135,41694,Australia,Private room,1,1,75,0,,,,t,1
8361342,42829,842,41987,Australia,Entire home/apt,1,1,159,49,10,10,10,f,1
11441680,42829,406,42423,Australia,Entire home/apt,1,1,219,6,9,9,10,f,1
4298003,42829,975,41854,Australia,Entire home/apt,1,1,148,16,8,9,8,f,1
6395390,42829,939,41890,Australia,Entire home/apt,1,1,130,1,10,8,10,f,1
9016024,42829,775,42054,Australia,Entire home/apt,1,0,145,0,,,,f,1
11572392,42829,399,42430,Australia,Entire home/apt,2,2,301,46,10,10,10,t,1
13932464,42829,969,41860,Australia,Private room,2,1,50,0,,,,t,1
15046682,42829,1100,41729,Australia,Private room,1,1,43,3,9,10,10,f,1
10524597,42829,1084,41745,Australia,Private room,1,1,85,8,10,9,10,t,1
9869120,42829,572,42257,Australia,Private room,1,1,85,1,8,10,10,f,1
7116447,42829,643,42186,Australia,Entire home/apt,1,1,150,3,8,9,9,f,1
10196931,42829,919,41910,Australia,Entire home/apt,2,1,460,0,,,,f,1
14325596,42829,244,42585,Australia,Private room,1,1,110,24,10,10,10,t,1
17995831,42829,244,42585,Australia,Entire home/apt,2,3,394,0,,,,f,1
13943752,42829,2245,40584,Australia,Private room,1,1,141,21,10,10,10,t,1
12293985,42829,467,42362,Australia,Entire home/apt,1,1,180,14,9,10,9,t,1
12633144,42829,466,42363,Australia,Private room,2,1,42,0,,,,f,1
16914496,42829,347,42482,Australia,Private room,1,1,60,0,,,,t,1
15472835,42829,174,42655,Australia,Entire home/apt,1,0,60,1,10,10,10,f,1
6265023,42829,1581,41248,Australia,Entire home/apt,1,1,135,2,10,6,7,f,1
11638712,42829,418,42411,Australia,Entire home/apt,1,0,120,88,8,9,8,t,1
15504919,42829,1264,41565,Australia,Private room,1.5,3,70,1,8,10,8,f,1
14391469,42829,864,41965,Australia,Entire home/apt,2,2,298,65,10,10,10,t,1
4561042,42829,874,41955,Australia,Entire home/apt,2,2,250,129,9,10,9,f,1
12196133,42829,393,42436,Australia,Shared room,3,1,34,6,8,9,10,f,1
3971033,42829,1583,41246,Australia,Private room,1,1,70,10,10,10,10,f,1
2660425,42829,2204,40625,Australia,Entire home/apt,1,1,160,7,9,9,9,f,1
6854176,42829,1043,41786,Australia,Entire home/apt,2,3,399,2,10,10,8,f,1
15046372,42829,208,42621,Australia,Private room,1,1,145,0,,,,f,1
10601394,42829,445,42384,Australia,Private room,1,1,55,6,8,10,10,f,1
14751295,42829,898,41931,Australia,Private room,1,1,100,0,,,,f,1
759343,42829,1631,41198,Australia,Entire home/apt,1,3,300,5,8,9,9,f,1
17536886,42829,37,42792,Australia,Entire home/apt,1,0,109,7,9,10,8,t,1
3053303,42829,1090,41739,Australia,Entire home/apt,1.5,1,200,4,6,10,8,f,1
4888444,42829,832,41997,Australia,Private room,0,1,42,1,10,10,10,f,1
14489597,42829,334,42495,Australia,Entire home/apt,1,1,250,5,10,10,9,f,1
11311097,42829,412,42417,Australia,Private room,1,1,91,4,6,10,8,t,1
15276023,42829,2019,40810,Australia,Entire home/apt,1,0,141,14,8,10,9,t,1
15440129,42829,176,42653,Australia,Private room,1,1,70,22,8,10,9,f,1
13178994,42829,321,42508,Australia,Entire home/apt,1,1,189,10,9,9,9,f,1
2397896,42829,1144,41685,Australia,Entire home/apt,1.5,2,250,2,10,10,9,f,1
4167442,42829,925,41904,Australia,Entire home/apt,1,2,93,0,,,,f,1
16324619,42829,115,42714,Australia,Entire home/apt,1,2,225,1,6,10,10,f,1
4462862,42829,913,41916,Australia,Entire home/apt,1,3,250,1,,,,t,1
4823162,42829,1289,41540,Australia,Entire home/apt,1,1,137,67,8,9,8,t,1
17930018,42829,294,42535,Australia,Private room,1,1,85,0,,,,f,1
13997859,42829,804,42025,Australia,Entire home/apt,1.5,1,130,1,10,,,f,1
11573716,42829,765,42064,Australia,Entire home/apt,1,1,100,10,8,8,9,f,1
15593279,42829,780,42049,Australia,Private room,2,1,169,17,9,10,9,f,1
5675923,42829,958,41871,Australia,Entire home/apt,1,1,145,7,9,10,10,t,1
12655535,42829,652,42177,Australia,Entire home/apt,2,2,198,33,9,10,9,t,1
16369069,42829,111,42718,Australia,Entire home/apt,1,1,150,0,,,,t,1
6822992,42829,1533,41296,Australia,Entire home/apt,2,1,141,4,10,10,10,f,1
12556815,42829,492,42337,Australia,Private room,1,1,135,8,10,10,10,t,1
12688512,42829,623,42206,Australia,Shared room,1,1,46,0,,,,f,1
9018551,42829,1493,41336,Australia,Entire home/apt,1,1,180,1,10,10,10,f,1
15975629,42829,783,42046,Australia,Entire home/apt,2,2,225,1,6,10,8,t,1
16817368,42829,287,42542,Australia,Entire home/apt,1,2,200,6,10,10,10,f,1
14654707,42829,1264,41565,Australia,Private room,1,1,300,3,7,10,9,f,1
13769975,42829,1126,41703,Australia,Entire home/apt,1,2,200,19,10,9,9,t,1
17112349,42829,1271,41558,Australia,Entire home/apt,1,1,150,1,10,10,10,f,1
11148586,42829,1925,40904,Australia,Entire home/apt,2,2,180,17,10,10,10,f,1
3054913,42829,1691,41138,Australia,Entire home/apt,1,2,130,2,9,9,8,f,1
12557623,42829,590,42239,Australia,Entire home/apt,1,1,91,36,10,10,10,f,1
17735047,42829,967,41862,Australia,Private room,1,1,75,0,,,,t,1
14130641,42829,944,41885,Australia,Private room,1,1,60,0,,,,f,1
1547664,42829,1324,41505,Australia,Entire home/apt,1,0,116,174,10,9,10,f,1
14720577,42829,2123,40706,Australia,Private room,1,1,110,14,10,10,10,f,1
12230213,42829,468,42361,Australia,Private room,1,1,125,23,10,10,10,f,1
7052876,42829,1007,41822,Australia,Entire home/apt,1,1,141,6,9,10,9,t,1
10198609,42829,1415,41414,Australia,Entire home/apt,1,2,191,17,8,9,9,f,1
11573780,42829,1859,40970,Australia,Private room,2,1,89,1,10,10,8,t,1
17145431,42829,827,42002,Australia,Private room,1,1,100,11,9,9,9,f,1
11705971,42829,604,42225,Australia,Entire home/apt,2,1,200,9,10,10,10,f,1
16916091,42829,347,42482,Australia,Private room,1,1,38,1,8,10,10,t,1
16326281,42829,393,42436,Australia,Shared room,3,1,29,5,9,9,9,f,1
17800903,42829,841,41988,Australia,Entire home/apt,1,0,230,0,,,,t,1
1942044,42829,1235,41594,Australia,Entire home/apt,1,0,300,6,10,10,9,f,1
9215728,42829,1890,40939,Australia,Entire home/apt,1,2,150,13,10,10,10,f,1
17014515,42829,1405,41424,Australia,Entire home/apt,1.5,2,198,4,10,10,10,t,1
16162550,42829,193,42636,Australia,Entire home/apt,1,1,238,33,10,10,9,t,1
17014570,42829,543,42286,Australia,Private room,1,1,70,3,10,9,8,t,1
